YREC
Measure Data	Version 1.01.03
Model	GP20
Language Code	UTF-8
Serial No.	S5W213003
Time Correction	None
Sampling Interval	1	s
Trigger Point	326
Equip Tag	
Equip TagNo.	
File Header	
File ID	5bc0dc21f96402fe000064aaa8ff	1
Start Info	Manual	Communication	
End Info	Manual	Communication	
Extra Data	Meas	Inst	PlusOver	999999999	MinusOver	-999999999
Extra Data	Math	Inst	PlusOver	999999999	MinusOver	-999999999
Extra Data	Ext	Inst	PlusOver	999999999	MinusOver	-999999999
Time Zone	540
DST	Off
Ch	0001	0002	0007	0101	0102	0105	0106	0107	0201	0203	0301	0302	0303	0304	Message
Ch Id	Water_flow_rate	current_trigger	Rotor_temp	1	3	16	17	8	Press_in	Press_out	water in 1	water in 2	water out 1	water out 2	 
Tag															 
Unit	V	V	°C	°C	°C	°C	°C	°C	V	V	°C	°C	°C	°C	 
Type	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Message
Kind	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Count
Sampling Data
2021/02/24 13:50:04	4.488	0.000	24.3						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:05	4.488	0.000	24.3						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:06	4.488	0.000	24.3						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:07	4.488	0.000	24.3						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:08	4.488	0.000	24.3						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:09	4.488	0.000	24.3						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:10	4.488	0.000	24.3						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:11	4.488	0.000	24.3						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:12	4.488	0.000	24.3						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:13	4.488	0.000	24.3						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:14	4.488	0.000	24.3						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:15	4.488	0.000	24.3						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:16	4.488	0.000	24.3						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:17	4.488	0.000	24.3						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:18	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:19	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:20	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:21	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:22	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:23	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:24	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:25	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:26	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:27	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:28	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:29	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:30	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:31	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:32	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:33	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:34	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:35	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:36	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:37	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:38	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:39	4.488	0.000	24.5						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:40	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:41	4.488	0.000	24.5						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:42	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:43	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:44	4.488	0.000	24.4						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:45	4.488	0.000	24.5						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:46	4.488	0.000	24.5						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:47	4.488	0.000	24.5						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:48	4.488	0.000	24.5						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:49	4.488	0.000	24.5						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:50	4.488	0.000	24.5						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:51	4.488	0.000	24.5						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:52	4.488	0.000	24.5						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:53	4.488	0.000	24.5						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:54	4.488	0.000	24.5						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:55	4.488	0.000	24.5						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:56	4.488	0.000	24.5						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:57	4.488	0.000	24.6						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:58	4.488	0.000	24.6						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:50:59	4.488	0.000	24.6						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:51:00	4.488	0.000	24.6						0.000	0.000	65.0	65.1	63.1	63.1	0
2021/02/24 13:51:01	4.488	0.000	24.6						0.000	0.000	65.0	65.0	63.1	63.1	0
2021/02/24 13:51:02	4.488	0.000	24.6						0.000	0.000	65.0	65.0	63.1	63.1	0
2021/02/24 13:51:03	4.488	0.000	24.6						0.000	0.000	65.0	65.0	63.1	63.1	0
2021/02/24 13:51:04	4.488	0.000	24.6						0.000	0.000	65.0	65.0	63.1	63.1	0
2021/02/24 13:51:05	4.488	0.000	24.5						0.000	0.000	65.0	65.0	63.1	63.1	0
2021/02/24 13:51:06	4.488	0.000	24.5						0.000	0.000	65.0	65.0	63.1	63.1	0
2021/02/24 13:51:07	4.488	0.000	24.6						0.000	0.000	65.0	65.0	63.1	63.1	0
2021/02/24 13:51:08	4.488	0.000	24.6						0.000	0.000	65.0	65.0	63.1	63.1	0
2021/02/24 13:51:09	4.488	0.000	24.6						0.000	0.000	65.0	65.0	63.1	63.1	0
2021/02/24 13:51:10	4.488	0.000	24.6						0.000	0.000	65.0	65.0	63.1	63.1	0
2021/02/24 13:51:11	4.488	0.000	24.6						0.000	0.000	65.0	65.0	63.1	63.1	0
2021/02/24 13:51:12	4.487	0.000	24.6						0.000	0.000	65.0	65.0	63.1	63.1	0
2021/02/24 13:51:13	4.487	0.000	24.6						0.000	0.000	65.0	65.0	63.1	63.1	0
2021/02/24 13:51:14	4.487	0.000	24.6						0.000	0.000	65.0	65.0	63.1	63.1	0
2021/02/24 13:51:15	4.487	0.000	24.6						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:16	4.487	0.000	24.6						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:17	4.487	0.000	24.6						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:18	4.487	0.000	24.6						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:19	4.487	0.000	24.6						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:20	4.487	0.000	24.6						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:21	4.487	0.000	24.7						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:22	4.487	0.000	24.6						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:23	4.487	0.000	24.7						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:24	4.487	0.000	24.7						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:25	4.487	0.000	24.7						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:26	4.487	0.000	24.7						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:27	4.487	0.000	24.6						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:28	4.487	0.000	24.7						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:29	4.487	0.000	24.7						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:30	4.487	0.000	24.6						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:31	4.487	0.000	24.6						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:32	4.487	0.000	24.6						0.000	0.000	64.9	65.0	63.1	63.1	0
2021/02/24 13:51:33	4.488	0.000	24.6						0.000	0.000	64.9	65.0	63.1	63.0	0
2021/02/24 13:51:34	4.488	0.000	24.6						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:35	4.488	0.000	24.6						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:36	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:37	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:38	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:39	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:40	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:41	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:42	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:43	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
